state,state_code,FIPS,county,pop_2024,terminated_loss,IDC_loss
North Dakota,ND,38039,Griggs County,2227,0,314.9794157
North Dakota,ND,38041,Hettinger County,2419,0,1630.320084
North Dakota,ND,38043,Kidder County,2371,18.10444384,508.7559306
North Dakota,ND,38045,LaMoure County,4051,54.31333151,2478.782959
North Dakota,ND,38047,Logan County,1880,0,1630.320084
North Dakota,ND,38049,McHenry County,5135,36.20888767,6790.648484
North Dakota,ND,38051,McIntosh County,2461,72.41777535,2444.691095
North Dakota,ND,38053,McKenzie County,14782,18.10444384,508.7559306
North Dakota,ND,38055,McLean County,9845,72.02243109,5274.710839
North Dakota,ND,38057,Mercer County,8348,36.20888767,2768.815605
North Dakota,ND,38059,Morton County,34194,180.6490941,8870.937564
North Dakota,ND,38061,Mountrail County,9474,90.52221919,3393.298179
North Dakota,ND,38063,Nelson County,3007,75.47242885,4490.518074
North Dakota,ND,38065,Oliver County,1882,0,141.9372264
North Dakota,ND,38067,Pembina County,6588,108.626663,8512.141162
North Dakota,ND,38069,Pierce County,3853,72.41777535,6433.237959
North Dakota,ND,38071,Ramsey County,11510,343.9844329,11969.45918
North Dakota,ND,38073,Ransom County,5590,18.10444384,8975.335768
North Dakota,ND,38075,Renville County,2376,18.10444384,610.3120763
North Dakota,ND,38077,Richland County,16658,18.10444384,17086.66546
North Dakota,ND,38079,Rolette County,11692,126.3357626,8635.774293
North Dakota,ND,38081,Sargent County,3710,36.20888767,2342.518412
North Dakota,ND,38083,Sheridan County,1268,36.20888767,1017.511861
North Dakota,ND,38085,Sioux County,3713,0,90.77601714
North Dakota,ND,38087,Slope County,660,18.10444384,508.7559306
North Dakota,ND,38089,Stark County,33767,159.3427128,6913.194761
North Dakota,ND,38091,Steele County,1767,18.10444384,508.7559306
North Dakota,ND,38093,Stutsman County,21546,91.94789886,11722.86225
North Dakota,ND,38095,Towner County,2051,1.425679675,0.956262281
North Dakota,ND,38097,Traill County,7989,923.3266357,26888.54546
North Dakota,ND,38099,Walsh County,10214,271.5666576,11931.94949
North Dakota,ND,38101,Ward County,68427,839.7464521,48554.62025
North Dakota,ND,38103,Wells County,3803,18.10444384,600.5136976
North Dakota,ND,38105,Williams County,40763,295.6751112,12410.49471
Ohio,OH,39001,Adams County,27671,3141.994642,37695.26417
Ohio,OH,39003,Allen County,100866,21861.34664,239433.4909
Ohio,OH,39005,Ashland County,52420,7659.373431,142491.9277
Ohio,OH,39007,Ashtabula County,96906,30087.90535,408921.7334
Ohio,OH,39009,Athens County,63218,11600.05727,470693.7886
Ohio,OH,39011,Auglaize County,45922,2942.724537,47917.77871
Ohio,OH,39013,Belmont County,64692,10288.73108,122706.0254
Ohio,OH,39015,Brown County,44292,11994.79449,232248.7128
Ohio,OH,39017,Butler County,399542,193264.0853,4868228.273
Ohio,OH,39019,Carroll County,26460,2612.488573,35246.4713
Ohio,OH,39021,Champaign County,38907,7319.735317,75475.39837
Ohio,OH,39023,Clark County,134985,23135.04934,401828.2504
Ohio,OH,39025,Clermont County,214123,142648.1981,3618594.836
Ohio,OH,39027,Clinton County,42019,13303.01394,166435.9909
Ohio,OH,39029,Columbiana County,99823,15628.86194,136607.086
Ohio,OH,39031,Coshocton County,37003,9554.39572,107826.2827
Ohio,OH,39033,Crawford County,41626,15965.53655,165038.0479
Ohio,OH,39035,Cuyahoga County,1240594,2709310.637,50297515.76
Ohio,OH,39037,Darke County,51462,5341.327143,75377.78684
Ohio,OH,39039,Defiance County,38644,533.8637979,40012.78035
Ohio,OH,39041,Delaware County,237966,537197.7333,5286783.518
Ohio,OH,39043,Erie County,73841,10697.88217,195307.8928
Ohio,OH,39045,Fairfield County,167762,167231.9615,2231240.11
Ohio,OH,39047,Fayette County,28782,6494.928546,96174.31547
Ohio,OH,39049,Franklin County,1356303,4545863.741,45324789.61
Ohio,OH,39051,Fulton County,42028,18144.58767,230651.21
Ohio,OH,39053,Gallia County,28886,2048.479072,42258.15233
Ohio,OH,39055,Geauga County,95362,104861.4027,2133584.433
Ohio,OH,39057,Greene County,172347,28683.86879,690753.2155
Ohio,OH,39059,Guernsey County,38219,1520.846999,32876.82842
Ohio,OH,39061,Hamilton County,837359,1214906.861,29944308.49
Ohio,OH,39063,Hancock County,75016,6765.337575,89294.00032
Ohio,OH,39065,Hardin County,30402,425.5012456,12535.49011
Ohio,OH,39067,Harrison County,14042,599.8928444,13227.66062
Ohio,OH,39069,Henry County,27536,2164.549483,34488.83535
Ohio,OH,39071,Highland County,43785,9459.376817,134147.3332
Ohio,OH,39073,Hocking County,27429,3322.157503,58297.74247
Ohio,OH,39075,Holmes County,44668,5619.234383,76381.24975
Ohio,OH,39077,Huron County,58168,6565.420697,125396.8848
Ohio,OH,39079,Jackson County,32723,525.3748161,32297.56502
Ohio,OH,39081,Jefferson County,63900,15108.00761,179256.4276
Ohio,OH,39083,Knox County,63848,9530.980204,95812.84942
Ohio,OH,39085,Lake County,232360,255018.8182,5122971.08
Ohio,OH,39087,Lawrence County,55829,2371.220247,139430.9375
Ohio,OH,39089,Licking County,184898,164471.0734,1959151.777
Ohio,OH,39091,Logan County,46085,7768.411875,90627.79265
Ohio,OH,39093,Lorain County,322030,150185.0908,3888661.738
Ohio,OH,39095,Lucas County,426291,164467.5388,3346716.006
Ohio,OH,39097,Madison County,45531,65487.46672,682191.0145
Ohio,OH,39099,Mahoning County,225786,56746.16702,784877.4278
Ohio,OH,39101,Marion County,64976,24323.84089,250396.6801
Ohio,OH,39103,Medina County,184625,115436.6057,2406238.984
Ohio,OH,39105,Meigs County,21491,3433.220946,80890.64296
Ohio,OH,39107,Mercer County,42648,324.949318,21840.21494
Ohio,OH,39109,Miami County,111950,15579.38318,191635.096
Ohio,OH,39111,Monroe County,13051,3633.044231,40777.07631
Ohio,OH,39113,Montgomery County,537443,94542.07945,1662926.935
Ohio,OH,39115,Morgan County,13532,185.6182468,5713.380903
Ohio,OH,39117,Morrow County,35927,9598.912293,94261.93505
Ohio,OH,39119,Muskingum County,86582,26652.31733,294245.8771
Ohio,OH,39121,Noble County,14269,147.818018,7571.185934
Ohio,OH,39123,Ottawa County,39692,11893.37347,148899.311
Ohio,OH,39125,Paulding County,18755,1712.507601,15330.14785
Ohio,OH,39127,Perry County,35682,8779.18937,119662.9603
Ohio,OH,39129,Pickaway County,62158,81921.68517,897140.479
Ohio,OH,39131,Pike County,27065,6766.626854,79880.99439
Ohio,OH,39133,Portage County,163839,198733.3396,2273872.317
Ohio,OH,39135,Preble County,40801,2898.867275,117184.4678
Ohio,OH,39137,Putnam County,34206,2498.211191,37895.75203
Ohio,OH,39139,Richland County,124853,11993.58794,234846.1454
Ohio,OH,39141,Ross County,76046,17194.86329,224159.1202
Ohio,OH,39143,Sandusky County,58866,7171.384045,167101.7942
Ohio,OH,39145,Scioto County,71798,10619.13119,112078.0148
Ohio,OH,39147,Seneca County,54730,8492.089994,85345.708
Ohio,OH,39149,Shelby County,47952,6650.706091,77916.78598
Ohio,OH,39151,Stark County,374091,87778.60663,856097.5387
Ohio,OH,39153,Summit County,538370,301496.5567,4986121.43
Ohio,OH,39155,Trumbull County,200300,54769.9037,784765.9881
Ohio,OH,39157,Tuscarawas County,92048,16752.82835,187331.0883
Ohio,OH,39159,Union County,71721,120842.7713,1135752.572
Ohio,OH,39161,Van Wert County,28887,488.6054908,13446.54711
Ohio,OH,39163,Vinton County,12545,1054.033526,18074.25284
Ohio,OH,39165,Warren County,256059,119117.422,2766461.897
Ohio,OH,39167,Washington County,58332,9853.050409,120978.2463
Ohio,OH,39169,Wayne County,116632,9403.085822,326680.5541
Ohio,OH,39171,Williams County,36554,4389.463114,45373.95845
Ohio,OH,39173,Wood County,133077,28610.40503,633263.0354
Ohio,OH,39175,Wyandot County,21394,146.4519358,10161.09626
Oklahoma,OK,40001,Adair County,19821,25892.18802,15290.72987
Oklahoma,OK,40003,Alfalfa County,5712,977.9295266,5036.221715
Oklahoma,OK,40005,Atoka County,14600,1079.34132,9302.66394
Oklahoma,OK,40007,Beaver County,5025,268.018525,1977.557085
Oklahoma,OK,40009,Beckham County,22248,1858.307693,50791.24745
Oklahoma,OK,40011,Blaine County,8573,1088.050733,12664.37495
Oklahoma,OK,40013,Bryan County,50305,1794.915546,19344.16768
Oklahoma,OK,40015,Caddo County,26337,2883.308749,20409.23059
Oklahoma,OK,40017,Canadian County,181760,54605.65839,1226652.032
Oklahoma,OK,40019,Carter County,49135,1286.146933,16338.38752
Oklahoma,OK,40021,Cherokee County,48729,140128.4607,57959.28273
Oklahoma,OK,40023,Choctaw County,14174,91.59751851,2375.025338
Oklahoma,OK,40025,Cimarron County,2133,86.93697584,731.5762511
Oklahoma,OK,40027,Cleveland County,303952,952796.3757,3929873.047
Oklahoma,OK,40029,Coal County,5414,183.195037,3151.837585
Oklahoma,OK,40031,Comanche County,121396,14203.67678,249500.1081
Oklahoma,OK,40033,Cotton County,5503,91.59751851,1844.351763
Oklahoma,OK,40035,Craig County,14506,1018.740511,13664.64019
Oklahoma,OK,40037,Creek County,73971,16345.60573,278018.6493
Oklahoma,OK,40039,Custer County,28266,3127.830364,37973.08776
Oklahoma,OK,40041,Delaware County,41771,3344.301191,45522.37973
Oklahoma,OK,40043,Dewey County,4268,178.5344944,2845.504633
Oklahoma,OK,40045,Ellis County,3601,521.621855,5460.297253
Oklahoma,OK,40047,Garfield County,62007,4235.048598,45283.81939
Oklahoma,OK,40049,Garvin County,26149,5954.909015,20294.60204
Oklahoma,OK,40051,Grady County,58353,19990.18954,247233.6658
Oklahoma,OK,40053,Grant County,4123,874.0303011,8433.817448
Oklahoma,OK,40055,Greer County,5433,891.6356968,4814.836727
Oklahoma,OK,40057,Harmon County,2315,350.9381042,2531.304856
Oklahoma,OK,40059,Harper County,3209,268.018525,3072.338431
Oklahoma,OK,40061,Haskell County,11811,2220.242146,29379.71921
Oklahoma,OK,40063,Hughes County,13371,1347.359845,10516.34037
Oklahoma,OK,40065,Jackson County,24541,2248.750194,12097.84588
Oklahoma,OK,40067,Jefferson County,5374,350.9663652,23200.07871
Oklahoma,OK,40069,Johnston County,10293,542.8110805,7921.460851
Oklahoma,OK,40071,Kay County,43437,5215.390335,54760.65136
Oklahoma,OK,40073,Kingfisher County,15820,1848.690966,26389.04665
Oklahoma,OK,40075,Kiowa County,8257,627.6345684,3652.624054
Oklahoma,OK,40077,Latimer County,9509,4557.466686,3924.764772
Oklahoma,OK,40079,Le Flore County,49854,4403.025976,53561.57187
Oklahoma,OK,40081,Lincoln County,34972,10744.65895,215651.1564
Oklahoma,OK,40083,Logan County,53860,19254.9529,331775.5029
Oklahoma,OK,40085,Love County,10423,719.875233,5993.961046
Oklahoma,OK,40087,McClain County,48434,45464.75458,204960.8131
Oklahoma,OK,40089,McCurtain County,30805,3268.191092,59624.18265
Oklahoma,OK,40091,McIntosh County,19710,1112.451518,17373.99073
Oklahoma,OK,40093,Major County,7569,627.2010016,8466.498367
Oklahoma,OK,40095,Marshall County,16147,1162.694466,6442.817693
Oklahoma,OK,40097,Mayes County,40144,5776.477224,68348.08543
Oklahoma,OK,40099,Murray County,13754,818.0372029,6231.559549
Oklahoma,OK,40101,Muskogee County,66752,21057.18795,70118.90425
Oklahoma,OK,40103,Noble County,10896,6102.116992,52012.23715
Oklahoma,OK,40105,Nowata County,9561,717.118599,7475.471653
Oklahoma,OK,40107,Okfuskee County,11364,1297.730649,33519.73698
Oklahoma,OK,40109,Oklahoma County,816490,571301.3619,12502938.99
Oklahoma,OK,40111,Okmulgee County,37084,2952.260139,129458.4738
Oklahoma,OK,40113,Osage County,46495,6437.936073,156452.8945
Oklahoma,OK,40115,Ottawa County,30404,902.0990616,12183.76046
Oklahoma,OK,40117,Pawnee County,16111,4734.062724,75724.31157
Oklahoma,OK,40119,Payne County,84199,137769.8495,1163461.098
Oklahoma,OK,40121,Pittsburg County,43395,6721.586769,39081.2869
Oklahoma,OK,40123,Pontotoc County,38310,1800.627272,12451.47267
Oklahoma,OK,40125,Pottawatomie County,74446,21326.98422,375664.0126
Oklahoma,OK,40127,Pushmataha County,10800,361.4014691,2917.479763
Oklahoma,OK,40129,Roger Mills County,3304,362.1630982,628.9020644
Oklahoma,OK,40131,Rogers County,101371,16735.80037,294411.5417
Oklahoma,OK,40133,Seminole County,23351,4050.447494,73784.26716
Oklahoma,OK,40135,Sequoyah County,40555,12560.32953,25031.4819
Oklahoma,OK,40137,Stephens County,44075,2911.730865,34153.18657
Oklahoma,OK,40139,Texas County,20577,912.7471363,11717.46185
Oklahoma,OK,40141,Tillman County,6736,723.8926296,5786.907426
Oklahoma,OK,40143,Tulsa County,693514,66943.56824,3195839.113
Oklahoma,OK,40145,Wagoner County,91257,15409.68324,297937.1665
Oklahoma,OK,40147,Washington County,54060,6166.382415,38961.29675
Oklahoma,OK,40149,Washita County,10839,902.8606908,3935.749788
Oklahoma,OK,40151,Woods County,8582,890.9925507,6039.217493
Oklahoma,OK,40153,Woodward County,19991,1211.015038,32304.02215
Oregon,OR,41001,Baker County,16750,39.18927223,21028.80879
Oregon,OR,41003,Benton County,98899,3972.129537,1829157.473
Oregon,OR,41005,Clackamas County,425857,87204.55872,6851742.383
Oregon,OR,41007,Clatsop County,41043,2366.878364,117670.1405
Oregon,OR,41009,Columbia County,54063,7319.412051,591843.6527
Oregon,OR,41011,Coos County,64326,691.4008429,65007.85487
Oregon,OR,41013,Crook County,27336,655.6786151,45922.17255
Oregon,OR,41015,Curry County,22774,163.4520082,19639.64981
Oregon,OR,41017,Deschutes County,211535,4862.303394,311656.9485
Oregon,OR,41019,Douglas County,112255,938.8073257,222499.0291
Oregon,OR,41021,Gilliam County,1971,0,10587.53003
Oregon,OR,41023,Grant County,7093,203.4689941,14214.2694
Oregon,OR,41025,Harney County,7402,90.2780103,18449.65202
Oregon,OR,41027,Hood River County,23764,367.1822693,37557.57221
Oregon,OR,41029,Jackson County,221331,1636.086015,189660.2376
Oregon,OR,41031,Jefferson County,25536,736.1113895,53851.98737
Oregon,OR,41033,Josephine County,88276,490.5700764,91719.24763
Oregon,OR,41035,Klamath County,70438,460.533587,130600.2032
Oregon,OR,41037,Lake County,8194,0,8960.631874
Oregon,OR,41039,Lane County,382396,9723.276876,7699006.255
Oregon,OR,41041,Lincoln County,51212,1171.714882,105681.7997
Oregon,OR,41043,Linn County,132474,3867.354707,553915.4979
Oregon,OR,41045,Malheur County,32315,81.38759764,43025.28585
Oregon,OR,41047,Marion County,352867,16214.59246,784413.0193
Oregon,OR,41049,Morrow County,12360,162.7751953,47982.12824
Oregon,OR,41051,Multnomah County,795897,207468.192,25438264.06
Oregon,OR,41053,Polk County,90549,3554.016264,221348.4448
Oregon,OR,41055,Sherman County,2002,0,439.7221408
Oregon,OR,41057,Tillamook County,27264,1546.435706,71495.45731
Oregon,OR,41059,Umatilla County,80491,251.576134,67755.89343
Oregon,OR,41061,Union County,26058,0,22546.52319
Oregon,OR,41063,Wallowa County,7522,39.18927223,9098.185998
Oregon,OR,41065,Wasco County,26507,546.370425,47583.05685
Oregon,OR,41067,Washington County,611272,122592.3213,11155341.37
Oregon,OR,41069,Wheeler County,1456,0,1141.140026
Oregon,OR,41071,Yamhill County,110886,5300.144578,490195.466
Maryland,MD,24001,Allegany County,67097,6900.49141,152727.6169
Maryland,MD,24003,Anne Arundel County,602350,714385.0716,12627067.88
Maryland,MD,24005,Baltimore County,852425,4197348.392,69036910.47
Maryland,MD,24009,Calvert County,94913,48253.01904,680900.6617
Maryland,MD,24011,Caroline County,34248,13673.12451,237121.9092
Maryland,MD,24013,Carroll County,177108,167825.0008,3233187.444
Maryland,MD,24015,Cecil County,106305,72769.16308,1769835.542
Maryland,MD,24017,Charles County,174478,182147.2679,1327895.115
Maryland,MD,24019,Dorchester County,33138,56917.99189,839770.5343
Maryland,MD,24021,Frederick County,299317,161410.8938,2868388.698
Maryland,MD,24023,Garrett County,28393,8370.134007,133349.4459
Maryland,MD,24025,Harford County,265514,426253.787,7403268.322
Maryland,MD,24027,Howard County,339668,804265.4787,16360859.09
Maryland,MD,24029,Kent County,19557,10105.30524,179744.9392
Maryland,MD,24031,Montgomery County,1082273,1414370.45,18059376.73
Maryland,MD,24033,Prince George's County,966629,2110929.702,14974839.42
Maryland,MD,24035,Queen Anne's County,53688,14619.40898,302110.9621
Maryland,MD,24037,St. Mary's County,116469,38773.41956,521658.2593
Maryland,MD,24039,Somerset County,25241,7613.453434,174203.8753
Maryland,MD,24041,Talbot County,38244,9782.064514,226674.5541
Maryland,MD,24043,Washington County,157228,52572.1342,749073.6233
Maryland,MD,24045,Wicomico County,106329,47722.44945,776535.1179
Maryland,MD,24047,Worcester County,54337,3768.379773,113052.8131
Maryland,MD,24510,Baltimore city,568271,4213499.856,68612954.49
Massachusetts,MA,25001,Barnstable County,232570,179337.7474,4556627.091
Massachusetts,MA,25003,Berkshire County,128726,60900.83345,1458989.33
Massachusetts,MA,25005,Bristol County,588593,803300.5998,16411793.84
Massachusetts,MA,25007,Dukes County,21061,11453.17091,211659.6651
Massachusetts,MA,25009,Essex County,823938,1845608.17,38016866.59
Massachusetts,MA,25011,Franklin County,70871,45931.42885,1990205.854
Massachusetts,MA,25013,Hampden County,464151,275469.6809,6629610.457
Massachusetts,MA,25015,Hampshire County,165399,77735.7515,4948221.206
Massachusetts,MA,25017,Middlesex County,1668956,10902469.83,192381729.8
Massachusetts,MA,25019,Nantucket County,14670,6400.98537,155617.7216
Massachusetts,MA,25021,Norfolk County,740754,5445367.13,97931384.1
Massachusetts,MA,25023,Plymouth County,542090,1487088.975,27994017.89
Massachusetts,MA,25025,Suffolk County,793144,8985217.347,154204506.2
Massachusetts,MA,25027,Worcester County,881248,1457946.859,38568516.47
Michigan,MI,26001,Alcona County,10624,2732.6046,20696.54732
Michigan,MI,26003,Alger County,8695,2221.761406,18666.31636
Michigan,MI,26005,Allegan County,122429,21374.03856,480302.5491
Michigan,MI,26007,Alpena County,28903,3581.573131,29155.76753
Michigan,MI,26009,Antrim County,24536,3771.563854,30755.62971
Michigan,MI,26011,Arenac County,15087,2253.411897,15274.3197
Michigan,MI,26013,Baraga County,8169,554.4197462,23570.06325
Michigan,MI,26015,Barry County,64025,11982.84548,249409.3524
Michigan,MI,26017,Bay County,102651,24676.38919,169710.6393
Michigan,MI,26019,Benzie County,18520,2859.082053,23476.05646
Michigan,MI,26021,Berrien County,152703,48905.04346,640965.2896
Michigan,MI,26023,Branch County,46187,8882.974553,91981.01033
Michigan,MI,26025,Calhoun County,133785,30053.17036,342262.5651
Michigan,MI,26027,Cass County,51550,12427.19138,255836.591
Michigan,MI,26029,Charlevoix County,26105,4536.7927,33404.65424
Michigan,MI,26031,Cheboygan County,25964,3146.355164,32067.58652
Michigan,MI,26033,Chippewa County,36253,4594.893068,43668.90812
Michigan,MI,26035,Clare County,31405,20781.09052,108399.0712
Michigan,MI,26037,Clinton County,80050,67811.63401,1458717.731
Michigan,MI,26039,Crawford County,13599,889.7889216,7466.388872
Michigan,MI,26041,Delta County,36687,5116.738814,48693.92654
Michigan,MI,26043,Dickinson County,25995,3162.073799,44237.10768
Michigan,MI,26045,Eaton County,109494,117439.7728,2478567.906
Michigan,MI,26047,Emmet County,33949,5766.6652,42536.17009
Michigan,MI,26049,Genesee County,402279,467381.809,4382824.762
Michigan,MI,26051,Gladwin County,25995,4711.539521,25730.4842
Michigan,MI,26053,Gogebic County,14217,547.5679413,9401.428815
Michigan,MI,26055,Grand Traverse County,96625,11308.11149,99517.04518
Michigan,MI,26057,Gratiot County,41372,25936.45726,95074.39664
Michigan,MI,26059,Hillsdale County,45590,114437.4846,944223.8157
Michigan,MI,26061,Houghton County,38041,5788.354349,666850.983
Michigan,MI,26063,Huron County,30780,7637.143199,77087.61223
Michigan,MI,26065,Ingham County,290427,547980.6059,11117033.74
Michigan,MI,26067,Ionia County,66250,18487.51292,369875.8157
Michigan,MI,26069,Iosco County,25361,6677.912594,59274.12634
Michigan,MI,26071,Iron County,11709,1384.664674,14289.40839
Michigan,MI,26073,Isabella County,65072,177435.4692,294910.0513
Michigan,MI,26075,Jackson County,160233,317117.9263,2811528.118
Michigan,MI,26077,Kalamazoo County,264780,74462.37887,1220832.865
Michigan,MI,26079,Kalkaska County,18618,2737.839706,21072.89036
Michigan,MI,26081,Kent County,673002,169564.8569,7110394.129
Michigan,MI,26083,Keweenaw County,2161,0,12627.04635
Michigan,MI,26085,Lake County,13005,2996.963216,24288.25906
Michigan,MI,26087,Lapeer County,89168,18583.91552,213226.8055
Michigan,MI,26089,Leelanau County,22871,2895.741036,29226.11387
Michigan,MI,26091,Lenawee County,97746,214315.048,1801128.295
Michigan,MI,26093,Livingston County,196976,1132195.041,9341114.936
Michigan,MI,26095,Luce County,6328,51.60783002,1437.152094
Michigan,MI,26097,Mackinac County,11144,1384.664674,12224.37493
Michigan,MI,26099,Macomb County,886175,388572.0633,4490588.962
Michigan,MI,26101,Manistee County,25519,5926.896133,30295.46255
Michigan,MI,26103,Marquette County,67979,9359.936483,98565.61093
Michigan,MI,26105,Mason County,29093,7988.987612,77651.83209
Michigan,MI,26107,Mecosta County,41947,14813.55299,120340.9081
Michigan,MI,26109,Menominee County,23050,4462.398104,44303.06488
Michigan,MI,26111,Midland County,84022,36718.59792,199788.063
Michigan,MI,26113,Missaukee County,15239,1177.008403,10338.30399
Michigan,MI,26115,Monroe County,156045,353040.6794,3157103.137
Michigan,MI,26117,Montcalm County,69314,16008.76418,286355.633
Michigan,MI,26119,Montmorency County,9828,1896.878333,16711.03742
Michigan,MI,26121,Muskegon County,177428,29034.07608,433237.0096
Michigan,MI,26123,Newaygo County,51504,9382.661666,172004.5278
Michigan,MI,26125,Oakland County,1296888,1655688.4,16496791.56
Michigan,MI,26127,Oceana County,27014,5782.474445,89730.86689
Michigan,MI,26129,Ogemaw County,20985,6332.745198,51270.77244
Michigan,MI,26131,Ontonagon County,5824,2221.761406,24014.78964
Michigan,MI,26133,Osceola County,23484,4499.339785,42180.47287
Michigan,MI,26135,Oscoda County,8596,1063.497105,15037.86955
Michigan,MI,26137,Otsego County,26083,4701.561963,37429.31245
Michigan,MI,26139,Ottawa County,306235,44843.94636,1510515.823
Michigan,MI,26141,Presque Isle County,13230,1357.690305,11037.51295
Michigan,MI,26143,Roscommon County,23932,5206.26881,32893.84203
Michigan,MI,26145,Saginaw County,187714,44520.6697,407719.9793
Michigan,MI,26147,St. Clair County,160308,43560.29105,446754.0097
Michigan,MI,26149,St. Joseph County,61171,10062.91164,130431.8539
Michigan,MI,26151,Sanilac County,40293,7260.303507,79731.35792
Michigan,MI,26153,Schoolcraft County,8178,1409.636436,12956.08884
Michigan,MI,26155,Shiawassee County,67982,90437.79929,873411.2661
Michigan,MI,26157,Tuscola County,52757,11353.34373,108809.7133
Michigan,MI,26159,Van Buren County,76129,16871.94481,243483.5312
Michigan,MI,26161,Washtenaw County,373875,9096791.166,71988585.01
Michigan,MI,26163,Wayne County,1771063,3126399.366,29140603.45
Michigan,MI,26165,Wexford County,34460,6309.664231,51674.96484
Minnesota,MN,27001,Aitkin County,16335,674.0499995,21802.8365
Minnesota,MN,27003,Anoka County,376840,204138.0014,5149234.444
Minnesota,MN,27005,Becker County,35444,1270.297853,62656.08824
Minnesota,MN,27007,Beltrami County,46762,1417.883324,52963.16041
Minnesota,MN,27009,Benton County,41881,4120.257723,85171.87626
Minnesota,MN,27011,Big Stone County,5067,181.4428201,6252.735552
Minnesota,MN,27013,Blue Earth County,70700,17227.71531,558183.5619
Minnesota,MN,27015,Brown County,25710,1910.962171,42230.59669
Minnesota,MN,27017,Carlton County,36745,2536.013914,82117.8923
Minnesota,MN,27019,Carver County,112628,32950.61948,839295.1262
Minnesota,MN,27021,Cass County,31442,546.1688511,20315.51815
Minnesota,MN,27023,Chippewa County,12299,755.8750826,23850.18328
Minnesota,MN,27025,Chisago County,59105,15738.33746,434198.8032
Minnesota,MN,27027,Clay County,66848,2856.32321,318189.044
Minnesota,MN,27029,Clearwater County,8630,126.9302977,8016.665061
Minnesota,MN,27031,Cook County,5571,172.0664571,6347.253341
Minnesota,MN,27033,Cottonwood County,11338,1502.7793,53253.29776
Minnesota,MN,27035,Crow Wing County,68642,4260.930268,101803.0971
Minnesota,MN,27037,Dakota County,453156,243921.4678,5513326.896
Minnesota,MN,27039,Dodge County,21242,85411.2858,2966338.05
Minnesota,MN,27041,Douglas County,39933,1933.304373,43235.26555
Minnesota,MN,27043,Faribault County,13886,3879.066312,48302.62908
Minnesota,MN,27045,Fillmore County,21502,54039.10716,1891530.341
Minnesota,MN,27047,Freeborn County,30314,18236.19831,628091.5862
Minnesota,MN,27049,Goodhue County,47982,59446.13861,1984362.177
Minnesota,MN,27051,Grant County,6109,343.0892876,12785.08096
Minnesota,MN,27053,Hennepin County,1273334,1329714.378,34139939.8
Minnesota,MN,27055,Houston County,18352,5209.129256,161970.7078
Minnesota,MN,27057,Hubbard County,22050,701.3316155,26313.91855
Minnesota,MN,27059,Isanti County,43687,6425.405227,179061.2733
Minnesota,MN,27061,Itasca County,45442,962.28936,36409.66858
Minnesota,MN,27063,Jackson County,9861,1120.052203,42480.15119
Minnesota,MN,27065,Kanabec County,16608,1025.511052,35167.40173
Minnesota,MN,27067,Kandiyohi County,44674,2444.048336,63755.91143
Minnesota,MN,27069,Kittson County,3992,297.5968128,11850.85017
Minnesota,MN,27071,Koochiching County,11594,320.5407223,10833.6009
Minnesota,MN,27073,Lac qui Parle County,6636,99.05414658,5008.131458
Minnesota,MN,27075,Lake County,10698,338.6451661,19456.01274
Minnesota,MN,27077,Lake of the Woods County,3797,180.7945378,5565.42046
Minnesota,MN,27079,Le Sueur County,29458,6982.213207,235962.1462
Minnesota,MN,27081,Lincoln County,5564,221.0912315,14309.21987
Minnesota,MN,27083,Lyon County,25577,1456.838406,47380.44555
Minnesota,MN,27085,McLeod County,36780,2933.988969,87963.54142
Minnesota,MN,27087,Mahnomen County,5296,162.690094,6292.052127
Minnesota,MN,27089,Marshall County,8771,728.0156589,21694.5748
Minnesota,MN,27091,Martin County,19561,1660.234584,59877.77785
Minnesota,MN,27093,Meeker County,23491,1664.346161,54090.62349
Minnesota,MN,27095,Mille Lacs County,27577,1351.568053,47365.88593
Minnesota,MN,27097,Morrison County,34520,849.6870485,19790.12579
Minnesota,MN,27099,Mower County,40900,51012.79477,1777725.81
Minnesota,MN,27101,Murray County,8044,764.4105682,28183.58349
Minnesota,MN,27103,Nicollet County,34493,8364.232328,270101.9365
Minnesota,MN,27105,Nobles County,21969,2122.685129,77186.0818
Minnesota,MN,27107,Norman County,6284,170.008185,8146.881737
Minnesota,MN,27109,Olmsted County,166424,1169986.987,40543732.54
Minnesota,MN,27111,Otter Tail County,60884,7374.092987,106400.3416
Minnesota,MN,27113,Pennington County,13652,488.9245721,19003.81587
Minnesota,MN,27115,Pine County,30319,2547.523544,73010.6802
Minnesota,MN,27117,Pipestone County,9100,769.6453782,37427.88423
Minnesota,MN,27119,Polk County,30413,6453.359576,200391.4515
Minnesota,MN,27121,Pope County,11495,743.3617642,23667.31276
Minnesota,MN,27123,Ramsey County,542015,723976.9352,15640392.79
Minnesota,MN,27125,Red Lake County,3882,144.8355507,5921.894958
Minnesota,MN,27127,Redwood County,15254,1687.141628,46554.96926
Minnesota,MN,27129,Renville County,14453,1145.069319,34691.87012
Minnesota,MN,27131,Rice County,69025,19405.16737,533610.956
Minnesota,MN,27133,Rock County,9525,1673.688088,71846.70406
Minnesota,MN,27135,Roseau County,15265,677.2903323,22228.60645
Minnesota,MN,27137,St. Louis County,200794,14351.00782,603174.5598
Minnesota,MN,27139,Scott County,157206,56270.09412,1230970.902
Minnesota,MN,27141,Sherburne County,103059,19319.86784,518535.5318
